id,age,gender,country,city,job_title,job_industry,wealth_segment
572,,1,Australia,,Clinical Specialist,Health,High Net Worth
631,,0,Australia,,Computer Systems Analyst I,Health,Affluent Customer
638,,1,Australia,,NA,Manufacturing,High Net Worth
668,,0,Australia,,Junior Executive,Health,Mass Customer
703,,0,Australia,,NA,Property,Mass Customer
732,,0,Australia,,Actuary,Financial Services,Mass Customer
758,,0,Australia,,NA,Manufacturing,High Net Worth
841,,1,Australia,,Marketing Manager,Manufacturing,Affluent Customer
885,,1,Australia,,Statistician IV,Financial Services,Mass Customer
889,,1,Australia,,Sales Representative,Retail,Affluent Customer
895,,0,Australia,,NA,n/a,Mass Customer
1027,,1,Australia,,Statistician I,Financial Services,Affluent Customer
1056,,1,Australia,,Software Test Engineer IV,Manufacturing,Affluent Customer
1215,,0,Australia,,VP Quality Control,Manufacturing,Mass Customer
1318,,0,Australia,,Senior Developer,Financial Services,Mass Customer
1398,,0,Australia,,Project Manager,Manufacturing,Mass Customer
1416,,1,Australia,,Assistant Manager,n/a,High Net Worth
1419,,1,Australia,,Physical Therapy Assistant,Financial Services,Mass Customer
1525,,0,Australia,,Database Administrator III,Financial Services,High Net Worth
1692,,0,Australia,,Senior Quality Engineer,Health,Mass Customer
1735,,1,Australia,,Occupational Therapist,Health,Mass Customer
1765,,0,Australia,,Senior Quality Engineer,n/a,High Net Worth
1782,,1,Australia,,Pharmacist,Health,Affluent Customer
1818,,0,Australia,,Assistant Media Planner,Entertainment,Mass Customer
1825,,1,Australia,,VP Quality Control,Financial Services,Mass Customer
1833,,1,Australia,,Actuary,Financial Services,High Net Worth
1877,,1,Australia,,Associate Professor,Financial Services,High Net Worth
1879,,1,Australia,,Account Representative I,Manufacturing,High Net Worth
2146,,1,Australia,,NA,n/a,Mass Customer
2182,,1,Australia,,Assistant Media Planner,Entertainment,High Net Worth
2192,,1,Australia,,Staff Accountant II,n/a,Mass Customer
2260,,1,Australia,,Administrative Assistant IV,Agriculture,High Net Worth
2270,,1,Australia,,Information Systems Manager,Retail,Affluent Customer
2301,,1,Australia,,Senior Cost Accountant,Financial Services,Mass Customer
2313,,0,Australia,,Chemical Engineer,Manufacturing,Mass Customer
2324,,1,Australia,,Sales Associate,Manufacturing,Mass Customer
2326,,1,Australia,,Programmer Analyst I,Retail,High Net Worth
2371,,0,Australia,,Staff Scientist,Manufacturing,High Net Worth
2478,,1,Australia,,Senior Cost Accountant,Financial Services,Affluent Customer
2516,,0,Australia,,Registered Nurse,Health,Mass Customer
2539,,1,Australia,,Nuclear Power Engineer,Manufacturing,Affluent Customer
2613,,1,Australia,,NA,Health,Mass Customer
2655,,1,Australia,,Nuclear Power Engineer,Manufacturing,Mass Customer
2775,,0,Australia,,Account Executive,Manufacturing,Mass Customer
2848,,0,Australia,,Analyst Programmer,Property,Mass Customer
2895,,0,Australia,,Librarian,Entertainment,Mass Customer
2996,,0,Australia,,Cost Accountant,Financial Services,Mass Customer
3040,,0,Australia,,General Manager,Retail,Mass Customer
3073,,1,Australia,,Nurse,Telecommunications,Affluent Customer
3159,,1,Australia,,NA,Financial Services,Affluent Customer
3171,,1,Australia,,Account Coordinator,Financial Services,Affluent Customer
3208,,0,Australia,,VP Marketing,n/a,High Net Worth
3265,,1,Australia,,Clinical Specialist,Health,High Net Worth
3303,,1,Australia,,Structural Engineer,Telecommunications,Affluent Customer
3445,,1,Australia,,Database Administrator I,Financial Services,Affluent Customer
3446,,1,Australia,,Structural Engineer,Manufacturing,Mass Customer
3511,,1,Australia,,Food Chemist,Health,Affluent Customer
3762,,0,Australia,,NA,Property,Mass Customer
3876,,0,Australia,,Internal Auditor,Financial Services,High Net Worth
18,,0,Australia,,Professor,n/a,Affluent Customer
58,,0,Australia,,Office Assistant III,Financial Services,Affluent Customer
100,,1,Australia,,General Manager,Financial Services,Mass Customer
142,,1,Australia,,Quality Engineer,Health,Affluent Customer
224,,1,Australia,,Compensation Analyst,Financial Services,Affluent Customer
598,,1,Australia,,Financial Advisor,Financial Services,High Net Worth
653,,1,Australia,,Graphic Designer,Financial Services,Affluent Customer
662,,0,Australia,,Chemical Engineer,Manufacturing,Mass Customer
676,,1,Australia,,Senior Editor,n/a,High Net Worth
790,,0,Australia,,Senior Editor,n/a,Affluent Customer
835,,1,Australia,,Electrical Engineer,Manufacturing,Mass Customer
1003,,0,Australia,,Paralegal,Financial Services,High Net Worth
1005,,0,Australia,,Design Engineer,IT,High Net Worth
1059,,0,Australia,,Account Representative III,Entertainment,High Net Worth
1075,,1,Australia,,Administrative Officer,Manufacturing,High Net Worth
1097,,0,Australia,,Engineer II,Financial Services,Mass Customer
1133,,1,Australia,,NA,Manufacturing,Affluent Customer
1149,,0,Australia,,Developer III,n/a,Affluent Customer
1169,,0,Australia,,Actuary,Financial Services,Mass Customer
1249,,1,Australia,,NA,Telecommunications,Mass Customer
1262,,0,Australia,,Technical Writer,n/a,High Net Worth
1290,,1,Australia,,VP Marketing,Financial Services,High Net Worth
1386,,0,Australia,,Help Desk Technician,Retail,Mass Customer
1399,,0,Australia,,Staff Scientist,Manufacturing,Mass Customer
1435,,1,Australia,,Software Engineer II,Telecommunications,Affluent Customer
1449,,0,Australia,,Staff Accountant IV,n/a,High Net Worth
1503,,0,Australia,,Media Manager III,n/a,Affluent Customer
1516,,1,Australia,,VP Sales,IT,Affluent Customer
1861,,0,Australia,,Geological Engineer,Manufacturing,Mass Customer
1893,,1,Australia,,Administrative Officer,n/a,Mass Customer
1954,,1,Australia,,VP Sales,Manufacturing,Affluent Customer
1982,,0,Australia,,Senior Cost Accountant,Financial Services,High Net Worth
2204,,0,Australia,,Librarian,Entertainment,High Net Worth
2236,,1,Australia,,Data Coordiator,Manufacturing,Affluent Customer
2439,,0,Australia,,NA,Manufacturing,Affluent Customer
2503,,1,Australia,,Budget/Accounting Analyst I,Health,Affluent Customer
2512,,1,Australia,,Web Developer I,n/a,High Net Worth
2693,,1,Australia,,Research Assistant III,Health,High Net Worth
2716,,0,Australia,,Systems Administrator I,Entertainment,Mass Customer
2748,,0,Australia,,Quality Engineer,Financial Services,Mass Customer
2786,,1,Australia,,Accountant III,Health,Mass Customer
2831,,0,Australia,,Programmer Analyst I,Health,Mass Customer
2843,,0,Australia,,Recruiter,Financial Services,Affluent Customer
2877,,1,Australia,,Senior Sales Associate,Property,Affluent Customer
2880,,1,Australia,,Legal Assistant,Health,Mass Customer
2911,,0,Australia,,Assistant Media Planner,Entertainment,Mass Customer
2971,,0,Australia,,Marketing Assistant,Manufacturing,High Net Worth
3049,,1,Australia,,NA,Property,High Net Worth
3056,,0,Australia,,Health Coach II,Entertainment,Mass Customer
3108,,1,Australia,,Accounting Assistant III,Entertainment,Mass Customer
3163,,1,Australia,,Environmental Specialist,Agriculture,Affluent Customer
3170,,0,Australia,,Nurse Practicioner,Entertainment,Mass Customer
3182,,0,Australia,,NA,Financial Services,Affluent Customer
3217,,0,Australia,,Physical Therapy Assistant,Manufacturing,Mass Customer
3246,,0,Australia,,Senior Cost Accountant,Financial Services,Mass Customer
3361,,0,Australia,,General Manager,Property,Mass Customer
3368,,0,Australia,,Technical Writer,Financial Services,Affluent Customer
3470,,0,Australia,,Recruiting Manager,Health,Affluent Customer
3500,,0,Australia,,NA,Entertainment,Affluent Customer
3536,,1,Australia,,Professor,Retail,Affluent Customer
3644,,1,Australia,,Physical Therapy Assistant,Financial Services,High Net Worth
3689,,0,Australia,,NA,Health,Mass Customer
3798,,1,Australia,,NA,Manufacturing,Mass Customer
3849,,0,Australia,,Database Administrator III,Property,Mass Customer
3880,,0,Australia,,Web Designer I,Manufacturing,Mass Customer
3897,,0,Australia,,Junior Executive,Manufacturing,High Net Worth
3905,,0,Australia,,Product Engineer,Agriculture,High Net Worth
3952,,0,Australia,,NA,Manufacturing,Affluent Customer
29,,0,Australia,,Safety Technician III,Manufacturing,Mass Customer
79,,0,Australia,,Account Executive,Manufacturing,Mass Customer
96,,1,Australia,,Nuclear Power Engineer,Manufacturing,Mass Customer
304,,1,Australia,,VP Marketing,Manufacturing,Mass Customer
318,,0,Australia,,Programmer III,Retail,Affluent Customer
327,,0,Australia,,Design Engineer,Health,Mass Customer
357,,0,Australia,,Director of Sales,n/a,Affluent Customer
398,,0,Australia,,NA,Retail,Affluent Customer
458,,1,Australia,,Account Representative IV,Manufacturing,Affluent Customer
581,,0,Australia,,Computer Systems Analyst IV,Financial Services,Mass Customer
596,,0,Australia,,Recruiter,Property,Affluent Customer
622,,1,Australia,,NA,Financial Services,Mass Customer
688,,1,Australia,,Junior Executive,Health,High Net Worth
694,,0,Australia,,Media Manager III,Health,Mass Customer
715,,1,Australia,,Junior Executive,n/a,Mass Customer
730,,1,Australia,,Web Designer IV,n/a,Mass Customer
791,,0,Australia,,Professor,Manufacturing,Mass Customer
876,,1,Australia,,Physical Therapy Assistant,IT,High Net Worth
897,,0,Australia,,Account Executive,Manufacturing,Mass Customer
912,,1,Australia,,Sales Representative,Retail,Mass Customer
960,,1,Australia,,GIS Technical Architect,Health,Mass Customer
963,,0,Australia,,Budget/Accounting Analyst I,n/a,High Net Worth
1057,,0,Australia,,Registered Nurse,Health,Mass Customer
1101,,0,Australia,,Senior Editor,n/a,Mass Customer
1147,,1,Australia,,Health Coach II,Entertainment,High Net Worth
1184,,0,Australia,,Social Worker,Health,Mass Customer
1190,,0,Australia,,Assistant Professor,Financial Services,Affluent Customer
1212,,0,Australia,,Legal Assistant,Property,Affluent Customer
1217,,0,Australia,,Structural Engineer,Manufacturing,High Net Worth
1235,,0,Australia,,Dental Hygienist,Health,Mass Customer
1281,,1,Australia,,Administrative Assistant III,Manufacturing,Affluent Customer
1325,,1,Australia,,Account Executive,Agriculture,High Net Worth
1637,,1,Australia,,Statistician II,Manufacturing,High Net Worth
1697,,0,Australia,,Occupational Therapist,Health,Mass Customer
1751,,0,Australia,,NA,Health,Mass Customer
1759,,1,Australia,,Biostatistician IV,Financial Services,High Net Worth
1794,,0,Australia,,Administrative Officer,Property,Mass Customer
1857,,1,Australia,,Marketing Manager,Manufacturing,Affluent Customer
1914,,1,Australia,,VP Product Management,Financial Services,Mass Customer
1995,,0,Australia,,Automation Specialist II,n/a,Mass Customer
2042,,1,Australia,,Registered Nurse,Health,Mass Customer
2064,,1,Australia,,VP Marketing,Health,Mass Customer
2076,,0,Australia,,Assistant Manager,Manufacturing,Mass Customer
2096,,0,Australia,,Programmer III,Telecommunications,High Net Worth
2152,,0,Australia,,Database Administrator III,Manufacturing,Mass Customer
2428,,1,Australia,,Help Desk Operator,n/a,Mass Customer
2430,,1,Australia,,Quality Engineer,n/a,Mass Customer
2497,,1,Australia,,Administrative Assistant IV,Property,Affluent Customer
2524,,1,Australia,,Help Desk Technician,Retail,Mass Customer
2526,,1,Australia,,Software Test Engineer II,Manufacturing,Mass Customer
2532,,0,Australia,,NA,Manufacturing,Mass Customer
2612,,1,Australia,,Statistician I,Retail,Affluent Customer
2633,,0,Australia,,NA,Property,Mass Customer
2721,,1,Australia,,NA,Manufacturing,Mass Customer
2756,,0,Australia,,NA,Entertainment,Mass Customer
2788,,0,Australia,,Social Worker,Health,Affluent Customer
2842,,0,Australia,,NA,Health,Mass Customer
2966,,0,Australia,,Dental Hygienist,Health,Mass Customer
3005,,1,Australia,,Human Resources Manager,Property,Affluent Customer
3013,,0,Australia,,Office Assistant III,Property,High Net Worth
3039,,0,Australia,,NA,Financial Services,Affluent Customer
3048,,1,Australia,,Legal Assistant,Manufacturing,Mass Customer
3074,,1,Australia,,VP Quality Control,Health,Mass Customer
3192,,0,Australia,,Payment Adjustment Coordinator,Financial Services,High Net Worth
3390,,0,Australia,,NA,n/a,High Net Worth
3531,,0,Australia,,Marketing Manager,Retail,Affluent Customer
3561,,0,Australia,,Help Desk Operator,Financial Services,Mass Customer
3785,,0,Australia,,Compensation Analyst,Financial Services,Affluent Customer
3861,,1,Australia,,Junior Executive,Retail,Affluent Customer
3950,,1,Australia,,Senior Financial Analyst,Financial Services,High Net Worth
3966,,0,Australia,,Geologist I,n/a,Mass Customer
60,,0,Australia,,NA,Manufacturing,Mass Customer
69,,0,Australia,,Web Developer II,n/a,Mass Customer
74,,0,Australia,,NA,n/a,Mass Customer
167,,0,Australia,,NA,Health,High Net Worth
234,,0,Australia,,Chief Design Engineer,Retail,High Net Worth
289,,0,Australia,,Clinical Specialist,Health,High Net Worth
391,,1,Australia,,NA,Agriculture,Mass Customer
562,,0,Australia,,Marketing Assistant,n/a,Mass Customer
710,,1,Australia,,Sales Representative,Retail,High Net Worth
731,,0,Australia,,NA,n/a,Mass Customer
753,,0,Australia,,Food Chemist,Health,Affluent Customer
849,,1,Australia,,Librarian,Entertainment,Mass Customer
864,,1,Australia,,NA,Retail,High Net Worth
948,,1,Australia,,Recruiting Manager,n/a,Affluent Customer
1036,,0,Australia,,Paralegal,Financial Services,Mass Customer
1096,,1,Australia,,Software Test Engineer I,Health,High Net Worth
1115,,0,Australia,,Account Coordinator,n/a,High Net Worth
1178,,1,Australia,,Pharmacist,Health,Mass Customer
1192,,0,Australia,,VP Quality Control,Manufacturing,Mass Customer
1237,,0,Australia,,Research Nurse,Health,High Net Worth
1305,,1,Australia,,Executive Secretary,Financial Services,High Net Worth
1314,,0,Australia,,Clinical Specialist,Health,Mass Customer
1406,,1,Australia,,Cost Accountant,Financial Services,High Net Worth
1485,,1,Australia,,Food Chemist,Health,Mass Customer
1490,,0,Australia,,Cost Accountant,Financial Services,Mass Customer
1513,,1,Australia,,Quality Engineer,n/a,Affluent Customer
1537,,1,Australia,,Librarian,Entertainment,Mass Customer
1596,,1,Australia,,Cost Accountant,Financial Services,High Net Worth
1644,,1,Australia,,Speech Pathologist,Health,Mass Customer
1700,,0,Australia,,Electrical Engineer,Manufacturing,High Net Worth
1796,,0,Australia,,Desktop Support Technician,Manufacturing,High Net Worth
1856,,0,Australia,,Associate Professor,Retail,Mass Customer
1884,,0,Australia,,NA,Manufacturing,Mass Customer
1922,,0,Australia,,Speech Pathologist,n/a,High Net Worth
2007,,1,Australia,,Programmer I,Manufacturing,Mass Customer
2040,,1,Australia,,VP Sales,Retail,Affluent Customer
2066,,1,Australia,,Food Chemist,Health,High Net Worth
2087,,1,Australia,,Administrative Officer,IT,Mass Customer
2088,,1,Australia,,Senior Financial Analyst,Financial Services,Mass Customer
2098,,0,Australia,,Dental Hygienist,Health,High Net Worth
2106,,1,Australia,,Project Manager,Financial Services,High Net Worth
2171,,0,Australia,,Pharmacist,Health,High Net Worth
2237,,0,Australia,,NA,n/a,Mass Customer
2240,,1,Australia,,Automation Specialist III,Manufacturing,High Net Worth
2310,,1,Australia,,Executive Secretary,n/a,High Net Worth
2418,,0,Australia,,Software Engineer III,Property,Mass Customer
2473,,1,Australia,,Administrative Assistant I,Entertainment,Mass Customer
2559,,0,Australia,,Assistant Media Planner,Entertainment,High Net Worth
2565,,0,Australia,,Junior Executive,Health,Affluent Customer
2771,,0,Australia,,Recruiting Manager,Retail,Affluent Customer
2809,,0,Australia,,Statistician IV,Retail,Mass Customer
2885,,0,Australia,,Compensation Analyst,Financial Services,Mass Customer
2896,,0,Australia,,Financial Advisor,Financial Services,Mass Customer
2916,,1,Australia,,Product Engineer,Manufacturing,Affluent Customer
2957,,1,Australia,,Social Worker,Health,Affluent Customer
3010,,0,Australia,,NA,n/a,Affluent Customer
3113,,0,Australia,,Teacher,Property,Mass Customer
3158,,1,Australia,,VP Quality Control,Telecommunications,Mass Customer
3199,,0,Australia,,Product Engineer,n/a,Mass Customer
3230,,0,Australia,,Executive Secretary,Financial Services,Mass Customer
3451,,1,Australia,,Sales Associate,n/a,High Net Worth
3454,,1,Australia,,Web Designer III,n/a,Mass Customer
3489,,0,Australia,,Help Desk Operator,Agriculture,Mass Customer
3501,,0,Australia,,Operator,Telecommunications,Mass Customer
3576,,0,Australia,,Account Coordinator,n/a,Mass Customer
3611,,1,Australia,,Statistician II,n/a,Affluent Customer
3678,,0,Australia,,Engineer IV,Manufacturing,Mass Customer
3741,,0,Australia,,Nurse,n/a,Affluent Customer
3766,,1,Australia,,Desktop Support Technician,Financial Services,Mass Customer
3777,,0,Australia,,Cost Accountant,Financial Services,High Net Worth
3808,,1,Australia,,Recruiting Manager,Manufacturing,Mass Customer
3816,,0,Australia,,Safety Technician I,Property,Mass Customer
3947,,0,Australia,,GIS Technical Architect,n/a,Mass Customer
3958,,1,Australia,,Actuary,Financial Services,Affluent Customer
3970,,0,Australia,,Sales Representative,Retail,High Net Worth
171,,0,Australia,,Assistant Manager,Manufacturing,Mass Customer
270,,0,Australia,,Budget/Accounting Analyst III,n/a,Mass Customer
417,,0,Australia,,Biostatistician IV,Agriculture,Mass Customer
489,,0,Australia,,Senior Editor,Retail,Mass Customer
502,,0,Australia,,Teacher,Manufacturing,Mass Customer
508,,0,Australia,,Project Manager,Property,Mass Customer
555,,1,Australia,,Junior Executive,Property,Mass Customer
627,,0,Australia,,NA,n/a,High Net Worth
645,,1,Australia,,Analyst Programmer,n/a,High Net Worth
682,,1,Australia,,Health Coach IV,Health,Affluent Customer
693,,0,Australia,,NA,Financial Services,Affluent Customer
838,,1,Australia,,Financial Advisor,Financial Services,High Net Worth
872,,0,Australia,,Structural Engineer,IT,Mass Customer
894,,0,Australia,,Desktop Support Technician,Financial Services,High Net Worth
985,,0,Australia,,Help Desk Operator,Retail,High Net Worth
1204,,0,Australia,,Senior Developer,Manufacturing,Affluent Customer
1222,,0,Australia,,Account Executive,Property,Mass Customer
1261,,0,Australia,,Legal Assistant,Manufacturing,Mass Customer
1307,,0,Australia,,Dental Hygienist,Health,High Net Worth
1346,,1,Australia,,Administrative Assistant IV,Telecommunications,Mass Customer
1360,,1,Australia,,Design Engineer,Manufacturing,Mass Customer
1465,,0,Australia,,Mechanical Systems Engineer,Financial Services,Mass Customer
1518,,1,Australia,,Safety Technician IV,Property,Affluent Customer
1615,,0,Australia,,NA,Entertainment,Mass Customer
1634,,0,Australia,,Director of Sales,Manufacturing,Affluent Customer
1923,,1,Australia,,Health Coach IV,Health,Mass Customer
2020,,0,Australia,,Biostatistician IV,Property,Affluent Customer
2023,,1,Australia,,Associate Professor,n/a,High Net Worth
2131,,0,Australia,,Payment Adjustment Coordinator,n/a,Mass Customer
2215,,0,Australia,,Structural Engineer,Financial Services,Mass Customer
2291,,1,Australia,,Accountant IV,Manufacturing,Affluent Customer
2579,,0,Australia,,Desktop Support Technician,Manufacturing,Mass Customer
2616,,0,Australia,,Nurse,n/a,High Net Worth
2666,,1,Australia,,Occupational Therapist,Health,Mass Customer
2711,,1,Australia,,Biostatistician II,Health,Affluent Customer
2803,,0,Australia,,Senior Editor,Retail,Mass Customer
2823,,1,Australia,,Budget/Accounting Analyst IV,Property,Mass Customer
2825,,0,Australia,,Budget/Accounting Analyst IV,Manufacturing,Affluent Customer
2846,,0,Australia,,Nurse,Property,Mass Customer
2940,,1,Australia,,Business Systems Development Analyst,n/a,Affluent Customer
2942,,1,Australia,,Software Engineer III,n/a,High Net Worth
3042,,1,Australia,,Engineer II,Property,High Net Worth
3127,,1,Australia,,Research Nurse,Health,Mass Customer
3130,,0,Australia,,VP Product Management,Telecommunications,Mass Customer
3138,,1,Australia,,Paralegal,Financial Services,Mass Customer
3317,,1,Australia,,Actuary,Financial Services,Mass Customer
3604,,1,Australia,,VP Quality Control,Health,High Net Worth
3636,,0,Australia,,Director of Sales,Financial Services,Mass Customer
3643,,0,Australia,,Technical Writer,n/a,Mass Customer
3725,,1,Australia,,Research Assistant II,n/a,Mass Customer
3768,,0,Australia,,Senior Financial Analyst,Financial Services,Mass Customer
3799,,0,Australia,,Tax Accountant,Property,High Net Worth
3801,,0,Australia,,Research Nurse,Health,Mass Customer
3802,,0,Australia,,Chief Design Engineer,Telecommunications,High Net Worth
3877,,0,Australia,,Account Coordinator,n/a,High Net Worth
3881,,0,Australia,,NA,Financial Services,Affluent Customer
3955,,0,Australia,,Geologist II,Agriculture,Mass Customer
46,,0,Australia,,NA,n/a,Affluent Customer
72,,1,Australia,,Administrative Officer,Manufacturing,Affluent Customer
180,,0,Australia,,Web Designer III,Agriculture,Affluent Customer
184,,1,Australia,,Marketing Manager,Manufacturing,High Net Worth
291,,0,Australia,,Assistant Media Planner,Entertainment,Mass Customer
319,,0,Australia,,NA,Retail,Mass Customer
325,,0,Australia,,Computer Systems Analyst I,Financial Services,Affluent Customer
405,,0,Australia,,NA,Manufacturing,High Net Worth
426,,0,Australia,,Nuclear Power Engineer,Manufacturing,Affluent Customer
443,,0,Australia,,NA,Agriculture,High Net Worth
507,,0,Australia,,NA,Health,Mass Customer
605,,1,Australia,,Electrical Engineer,Manufacturing,Mass Customer
636,,0,Australia,,Systems Administrator II,n/a,Mass Customer
711,,0,Australia,,NA,n/a,Affluent Customer
930,,0,Australia,,Executive Secretary,Retail,Mass Customer
952,,0,Australia,,VP Sales,Financial Services,Affluent Customer
976,,1,Australia,,Graphic Designer,Financial Services,Affluent Customer
1171,,0,Australia,,Human Resources Manager,n/a,Affluent Customer
1219,,1,Australia,,NA,Financial Services,Mass Customer
1303,,1,Australia,,NA,Agriculture,Mass Customer
1422,,1,Australia,,Nuclear Power Engineer,Manufacturing,Affluent Customer
1483,,0,Australia,,Senior Quality Engineer,Telecommunications,Mass Customer
1567,,0,Australia,,Teacher,n/a,Mass Customer
1611,,1,Australia,,Developer IV,Health,High Net Worth
1619,,1,Australia,,Staff Accountant III,n/a,Mass Customer
1635,,0,Australia,,Safety Technician IV,Financial Services,Mass Customer
1685,,0,Australia,,Budget/Accounting Analyst III,IT,Mass Customer
1698,,0,Australia,,NA,Health,Affluent Customer
1744,,0,Australia,,Nurse Practicioner,Financial Services,High Net Worth
1758,,0,Australia,,Administrative Assistant I,Agriculture,Mass Customer
1821,,1,Australia,,Web Developer IV,Entertainment,High Net Worth
1855,,1,Australia,,Librarian,Entertainment,Mass Customer
2002,,0,Australia,,Mechanical Systems Engineer,Financial Services,Mass Customer
2033,,1,Australia,,Dental Hygienist,Health,High Net Worth
2105,,1,Australia,,Food Chemist,Health,High Net Worth
2113,,0,Australia,,Internal Auditor,Manufacturing,Affluent Customer
2137,,0,Australia,,Chemical Engineer,Manufacturing,Affluent Customer
2160,,0,Australia,,Recruiter,Health,Mass Customer
2183,,0,Australia,,Programmer Analyst IV,Manufacturing,Mass Customer
2184,,1,Australia,,Statistician III,Health,Mass Customer
2188,,0,Australia,,Nurse Practicioner,n/a,Mass Customer
2244,,1,Australia,,Software Test Engineer III,Manufacturing,Mass Customer
2297,,0,Australia,,Geological Engineer,Manufacturing,Affluent Customer
2352,,0,Australia,,Statistician II,n/a,Mass Customer
2362,,1,Australia,,Developer II,Financial Services,Affluent Customer
2382,,1,Australia,,Accounting Assistant III,Retail,Mass Customer
2480,,0,Australia,,Nuclear Power Engineer,Manufacturing,High Net Worth
2501,,0,Australia,,Actuary,Financial Services,Mass Customer
2509,,1,Australia,,Help Desk Technician,Financial Services,Mass Customer
2548,,0,Australia,,Chief Design Engineer,n/a,Mass Customer
2625,,0,Australia,,Research Assistant I,Manufacturing,Affluent Customer
2627,,0,Australia,,Budget/Accounting Analyst II,Retail,Mass Customer
2793,,1,Australia,,Research Nurse,Health,Affluent Customer
2852,,0,Australia,,Biostatistician I,Property,High Net Worth
2868,,0,Australia,,Technical Writer,Retail,High Net Worth
2923,,0,Australia,,Teacher,n/a,Affluent Customer
2945,,1,Australia,,Safety Technician IV,n/a,Mass Customer
2962,,0,Australia,,Information Systems Manager,Property,Mass Customer
2973,,1,Australia,,Senior Developer,Health,High Net Worth
3018,,0,Australia,,Recruiter,n/a,High Net Worth
3037,,0,Australia,,Legal Assistant,Financial Services,High Net Worth
3081,,0,Australia,,Mechanical Systems Engineer,n/a,High Net Worth
3083,,1,Australia,,NA,n/a,Mass Customer
3178,,1,Australia,,VP Quality Control,Retail,Mass Customer
3213,,0,Australia,,NA,Telecommunications,Affluent Customer
3239,,0,Australia,,Staff Scientist,Health,High Net Worth
3331,,0,Australia,,Technical Writer,Financial Services,Mass Customer
3362,,1,Australia,,VP Accounting,Financial Services,Affluent Customer
3389,,0,Australia,,Programmer II,n/a,Affluent Customer
3398,,1,Australia,,NA,n/a,High Net Worth
3564,,1,Australia,,Programmer Analyst IV,n/a,High Net Worth
3580,,0,Australia,,Occupational Therapist,Health,Mass Customer
3613,,1,Australia,,Budget/Accounting Analyst II,Health,Mass Customer
3647,,1,Australia,,Marketing Manager,n/a,Affluent Customer
3687,,1,Australia,,Software Engineer III,Manufacturing,Mass Customer
3700,,1,Australia,,Associate Professor,Entertainment,Mass Customer
3705,,1,Australia,,NA,Manufacturing,Mass Customer
3750,,1,Australia,,Chemical Engineer,Manufacturing,Affluent Customer
3778,,1,Australia,,Dental Hygienist,Health,High Net Worth
3831,,1,Australia,,Librarian,Entertainment,Affluent Customer
3842,,1,Australia,,Staff Accountant II,n/a,Mass Customer
3975,,0,Australia,,Administrative Assistant I,Entertainment,Affluent Customer
3978,,0,Australia,,Developer II,Financial Services,Mass Customer
9,,0,Australia,,Business Systems Development Analyst,Agriculture,Affluent Customer
136,,1,Australia,,Senior Developer,Manufacturing,High Net Worth
281,,0,Australia,,Cost Accountant,Financial Services,High Net Worth
296,,1,Australia,,NA,Health,High Net Worth
323,,0,Australia,,Senior Developer,Health,Mass Customer
430,,0,Australia,,Paralegal,Financial Services,High Net Worth
483,,1,Australia,,Sales Representative,Retail,Affluent Customer
558,,0,Australia,,Programmer Analyst III,n/a,Mass Customer
595,,1,Australia,,VP Marketing,Financial Services,Mass Customer
620,,0,Australia,,Financial Analyst,Financial Services,Mass Customer
642,,1,Australia,,Automation Specialist IV,Property,Mass Customer
699,,0,Australia,,Account Representative IV,IT,Affluent Customer
749,,1,Australia,,Environmental Specialist,Agriculture,Mass Customer
831,,1,Australia,,Paralegal,Financial Services,Affluent Customer
834,,1,Australia,,Environmental Tech,Financial Services,Mass Customer
866,,1,Australia,,Associate Professor,n/a,Affluent Customer
867,,0,Australia,,VP Marketing,n/a,Mass Customer
922,,0,Australia,,Operator,Financial Services,Mass Customer
928,,1,Australia,,Associate Professor,n/a,High Net Worth
981,,1,Australia,,NA,Retail,Mass Customer
1166,,0,Australia,,Quality Control Specialist,Health,Affluent Customer
1242,,1,Australia,,Human Resources Assistant III,Property,High Net Worth
1257,,1,Australia,,Assistant Professor,Property,Affluent Customer
1277,,1,Australia,,Help Desk Technician,n/a,Mass Customer
1285,,1,Australia,,Office Assistant III,Manufacturing,Mass Customer
1317,,1,Australia,,General Manager,Retail,Mass Customer
1362,,0,Australia,,Account Executive,Manufacturing,Affluent Customer
1368,,0,Australia,,NA,Property,Mass Customer
1388,,1,Australia,,Internal Auditor,Financial Services,Mass Customer
1445,,0,Australia,,Web Designer II,IT,Affluent Customer
1532,,0,Australia,,VP Accounting,Financial Services,Mass Customer
1560,,1,Australia,,NA,Retail,Mass Customer
1641,,1,Australia,,Community Outreach Specialist,Financial Services,Mass Customer
1802,,0,Australia,,Nuclear Power Engineer,Manufacturing,Mass Customer
1870,,0,Australia,,Graphic Designer,n/a,Affluent Customer
1872,,1,Australia,,Help Desk Technician,Manufacturing,Mass Customer
1880,,1,Australia,,NA,n/a,High Net Worth
1890,,1,Australia,,Analyst Programmer,Financial Services,Mass Customer
2012,,0,Australia,,Health Coach I,Health,High Net Worth
2075,,0,Australia,,Environmental Tech,Manufacturing,Mass Customer
2081,,0,Australia,,Senior Editor,Financial Services,Mass Customer
2122,,1,Australia,,Registered Nurse,Health,High Net Worth
2264,,0,Australia,,Occupational Therapist,Health,Affluent Customer
2381,,0,Australia,,Programmer I,Agriculture,Affluent Customer
2451,,1,Australia,,Editor,Agriculture,Affluent Customer
