customer_id,transaction_date,transaction_amount
CS4470,24/07/2012,87.00
CS5173,29/06/2013,48.00
CS6044,16/03/2015,91.00
CS3088,13/01/2012,36.00
CS3047,07/01/2015,60.00
CS5271,06/05/2014,88.00
CS3865,31/12/2011,70.00
CS3586,26/10/2012,57.00
CS2291,23/07/2014,102.00
CS2065,11/01/2014,66.00
CS3024,07/07/2011,80.00
CS2669,15/06/2012,67.00
CS4624,16/04/2012,72.00
CS3834,22/10/2011,50.00
CS5682,16/01/2012,78.00
CS2904,23/07/2014,105.00
CS3124,13/10/2011,79.00
CS5302,12/05/2012,43.00
CS3658,08/09/2014,43.00
CS4985,29/12/2011,46.00
CS1949,08/12/2011,90.00
CS1265,08/07/2014,65.00
CS2442,07/09/2013,94.00
CS4132,20/03/2014,47.00
CS3487,11/01/2014,56.00
CS5042,09/09/2013,71.00
CS1260,19/07/2012,105.00
CS4083,25/09/2013,68.00
CS2058,07/10/2012,86.00
CS3680,15/09/2013,78.00
CS5421,16/07/2014,80.00
CS2899,30/08/2011,102.00
CS4904,17/08/2011,58.00
CS5959,07/04/2014,63.00
CS4804,10/02/2014,56.00
CS3041,28/05/2014,93.00
CS1790,09/12/2013,75.00
CS1646,08/10/2012,72.00
CS4718,29/05/2011,71.00
CS2078,03/03/2014,96.00
CS2658,22/04/2014,43.00
CS1953,21/12/2012,70.00
CS6031,13/06/2011,40.00
CS5226,15/12/2014,53.00
CS1614,13/03/2012,52.00
CS2700,03/01/2015,100.00
CS1940,28/05/2012,90.00
CS2391,01/10/2012,39.00
CS2280,08/07/2012,59.00
CS2208,06/04/2014,54.00
CS2328,06/06/2014,56.00
CS4090,09/01/2015,99.00
CS1767,27/06/2014,99.00
CS4580,14/02/2012,42.00
CS4307,12/04/2012,63.00
CS2486,16/09/2013,82.00
CS4702,02/02/2014,90.00
CS4423,14/12/2011,66.00
CS5990,18/09/2012,77.00
CS3827,09/12/2012,70.00
CS5711,03/06/2014,83.00
CS2185,27/09/2014,79.00
CS3049,02/03/2015,48.00
CS4786,25/08/2011,51.00
CS4332,25/01/2012,89.00
CS6055,31/01/2014,67.00
CS5801,10/12/2013,39.00
CS3444,13/11/2014,65.00
CS1688,20/07/2011,53.00
CS1864,05/05/2012,36.00
CS4448,11/03/2013,71.00
CS3860,05/02/2015,86.00
CS3977,18/10/2011,38.00
CS3019,01/02/2015,67.00
CS2420,11/05/2013,99.00
CS2901,26/03/2013,59.00
CS2480,07/12/2014,35.00
CS2737,15/01/2012,37.00
CS3829,10/01/2012,79.00
CS2291,26/06/2011,99.00
CS4607,18/08/2012,82.00
CS2450,30/11/2011,50.00
CS1653,02/06/2014,92.00
CS3674,10/07/2011,41.00
CS3230,13/12/2013,73.00
CS2529,23/03/2012,103.00
CS2422,28/12/2011,38.00
CS2565,18/03/2013,75.00
CS5494,13/07/2011,83.00
CS5730,04/02/2012,100.00
CS4952,16/12/2011,53.00
CS3866,16/06/2012,59.00
CS3961,05/09/2014,73.00
CS1490,21/02/2015,94.00
CS1417,27/08/2011,81.00
CS2520,22/04/2014,104.00
CS4453,30/08/2012,52.00
CS5577,17/01/2014,57.00
CS5404,18/09/2011,102.00
CS5845,05/01/2014,55.00
CS5322,01/08/2012,91.00
CS5134,24/10/2011,58.00
CS5664,06/10/2013,79.00
CS4305,31/01/2013,42.00
CS5570,22/05/2012,35.00
CS2018,17/09/2011,69.00
CS3027,16/07/2013,52.00
CS3770,26/12/2011,95.00
CS3296,09/11/2012,77.00
CS4339,10/11/2011,87.00
CS4647,15/08/2012,102.00
CS1121,04/10/2012,66.00
CS1724,18/07/2013,98.00
CS5826,25/11/2014,102.00
CS3631,21/01/2013,85.00
CS3218,03/06/2013,58.00
CS5247,24/08/2013,66.00
CS4399,07/02/2012,86.00
CS5129,07/05/2013,57.00
CS2829,18/04/2014,56.00
CS4876,07/06/2012,59.00
CS3789,16/03/2015,45.00
CS2765,17/02/2012,82.00
CS2269,25/01/2014,51.00
CS2681,17/10/2012,90.00
CS5715,19/09/2013,88.00
CS3868,09/09/2013,38.00
CS2583,15/05/2013,62.00
CS3694,09/06/2013,97.00
CS5971,16/08/2014,36.00
CS4907,17/12/2014,84.00
CS3563,18/09/2014,70.00
CS4997,01/02/2013,36.00
CS2148,08/08/2014,60.00
CS3248,11/01/2012,39.00
CS4966,15/01/2012,37.00
CS3744,20/06/2013,43.00
CS3643,14/02/2014,37.00
CS4284,18/12/2013,101.00
CS2873,17/08/2013,53.00
CS4127,30/09/2011,99.00
CS4166,11/02/2014,105.00
CS4474,30/09/2011,95.00
CS2892,24/03/2012,62.00
CS1921,18/11/2011,80.00
CS5409,16/09/2014,55.00
CS4848,25/03/2013,70.00
CS1308,26/02/2015,79.00
CS4831,11/12/2011,49.00
CS3354,03/02/2015,57.00
CS6044,18/03/2013,65.00
CS2058,24/03/2014,39.00
CS5692,08/10/2013,96.00
CS3256,07/02/2014,91.00
CS4560,23/12/2011,49.00
CS2229,09/05/2012,99.00
CS1702,01/09/2011,102.00
CS2647,14/02/2015,40.00
CS1828,30/10/2013,81.00
CS4971,03/08/2011,78.00
CS2784,19/05/2011,83.00
CS4904,23/10/2012,91.00
CS5433,22/09/2012,73.00
CS5834,15/05/2012,48.00
CS4374,11/01/2015,87.00
CS4986,10/05/2013,72.00
CS3455,04/03/2013,105.00
CS1620,13/09/2013,104.00
CS3216,25/10/2014,71.00
CS2554,08/10/2013,53.00
CS4118,07/08/2011,70.00
CS1663,26/08/2011,79.00
CS2132,21/08/2014,83.00
CS5946,19/12/2011,50.00
CS2020,09/07/2012,60.00
CS1215,25/08/2013,42.00
CS2030,14/03/2013,93.00
CS4981,30/03/2012,58.00
CS1291,28/11/2014,52.00
CS4738,09/07/2014,85.00
CS3776,27/07/2014,71.00
CS1117,19/05/2013,78.00
CS5920,12/04/2012,83.00
CS4608,08/05/2012,50.00
CS1806,17/10/2014,89.00
CS3468,23/01/2012,92.00
CS5304,09/04/2012,75.00
CS4160,14/02/2013,71.00
CS1880,21/07/2011,59.00
CS2794,27/07/2013,95.00
CS6069,22/10/2013,70.00
CS1964,13/06/2013,49.00
CS5512,21/06/2011,92.00
CS4879,20/03/2012,35.00
CS5215,04/12/2011,75.00
CS1301,19/02/2015,45.00
CS3098,19/01/2013,77.00
CS4825,08/01/2013,70.00
CS2190,13/10/2011,77.00
CS2649,20/01/2013,80.00
CS3798,07/12/2014,101.00
CS3264,18/10/2012,60.00
CS1771,19/03/2012,76.00
CS5785,04/07/2011,83.00
CS5764,26/12/2014,37.00
CS2664,23/11/2011,52.00
CS5740,27/03/2013,56.00
CS2382,22/07/2014,59.00
CS4388,04/10/2011,87.00
CS1971,22/02/2012,69.00
CS5478,09/10/2011,81.00
CS1444,14/12/2013,103.00
CS2772,10/11/2011,60.00
CS5023,01/11/2012,69.00
CS1667,06/11/2011,62.00
CS2547,13/06/2012,38.00
CS3310,25/08/2012,44.00
CS1547,12/05/2013,74.00
CS1195,08/12/2014,49.00
CS5872,01/04/2013,70.00
CS2669,06/08/2014,91.00
CS4918,10/11/2013,64.00
CS4917,06/07/2014,40.00
CS2840,30/07/2014,44.00
CS1553,14/08/2012,68.00
CS5167,20/07/2013,77.00
CS3362,16/07/2013,95.00
CS3477,28/10/2013,37.00
CS2921,29/06/2012,54.00
CS3243,20/05/2014,85.00
CS2948,11/11/2012,77.00
CS1729,27/10/2011,54.00
CS2059,08/12/2012,79.00
CS1405,10/07/2013,76.00
CS2927,03/03/2015,67.00
CS1748,14/03/2015,59.00
CS1636,10/08/2012,92.00
CS3381,16/01/2012,94.00
CS1423,12/12/2011,94.00
CS5799,08/09/2012,39.00
CS3237,01/05/2012,81.00
CS4670,08/04/2013,60.00
CS1294,15/05/2014,96.00
CS5665,05/04/2012,36.00
CS5027,16/05/2012,85.00
CS2881,04/06/2011,77.00
CS2698,10/03/2015,62.00
CS3398,20/11/2013,50.00
CS2788,03/10/2012,40.00
CS3742,09/11/2011,43.00
CS3715,25/09/2014,79.00
CS5810,04/01/2015,85.00
CS4130,09/06/2013,88.00
CS5415,16/02/2015,57.00
CS5425,23/12/2013,38.00
CS2136,21/12/2011,92.00
CS1406,10/04/2014,60.00
CS5107,19/08/2014,48.00
CS3817,31/07/2011,63.00
CS2876,27/02/2015,44.00
CS1185,24/05/2014,39.00
CS5131,26/08/2012,41.00
CS1154,20/05/2013,66.00
CS4293,31/03/2012,72.00
CS3617,31/12/2014,94.00
CS4106,25/06/2014,39.00
CS1514,06/08/2013,45.00
CS5944,18/06/2014,88.00
CS1625,11/03/2015,46.00
CS5335,20/06/2011,96.00
CS2615,21/04/2014,44.00
CS4156,29/12/2013,104.00
CS2234,17/11/2013,59.00
CS5577,12/07/2011,54.00
CS4921,04/11/2013,91.00
CS1780,07/05/2014,74.00
CS1308,23/04/2012,63.00
CS5316,21/06/2014,89.00
CS5011,22/12/2011,104.00
CS2313,17/03/2012,37.00
CS4796,31/07/2012,101.00
CS3554,21/03/2014,59.00
CS2870,06/05/2012,100.00
CS1610,29/05/2012,73.00
CS4988,21/12/2014,49.00
CS5343,19/04/2013,100.00
CS5741,03/07/2012,76.00
CS4366,12/05/2013,78.00
CS5509,09/09/2013,54.00
CS2601,29/11/2011,39.00
CS5469,23/04/2014,37.00
CS4445,02/01/2015,103.00
CS3019,23/06/2012,91.00
CS4215,05/11/2014,104.00
CS1629,10/02/2013,83.00
CS3468,03/11/2014,102.00
CS4813,21/09/2013,35.00
CS4172,01/10/2013,68.00
CS2058,16/03/2014,84.00
CS2073,05/01/2014,46.00
CS1616,01/04/2013,90.00
CS1583,12/12/2012,100.00
CS5544,21/12/2014,92.00
CS6055,11/09/2011,64.00
CS4874,01/02/2014,54.00
CS2939,06/06/2012,78.00
CS5995,12/02/2012,44.00
CS4589,04/07/2014,47.00
CS3084,07/03/2013,84.00
CS3671,30/06/2014,93.00
CS2460,18/03/2014,57.00
CS4248,22/11/2011,75.00
CS4131,05/11/2011,95.00
CS5080,25/07/2011,56.00
CS1141,12/08/2011,57.00
CS4288,02/12/2014,103.00
CS6092,17/08/2011,98.00
CS2578,29/07/2011,35.00
CS3476,01/05/2013,63.00
CS4439,18/09/2011,53.00
CS2107,28/05/2011,50.00
CS4637,15/05/2014,68.00
CS1798,22/05/2014,72.00
CS2745,14/10/2014,67.00
CS5762,07/07/2011,91.00
CS4983,08/03/2015,52.00
CS4272,23/05/2012,66.00
CS3924,10/01/2013,56.00
CS4917,12/12/2014,61.00
CS5693,17/05/2012,48.00
CS1281,10/03/2012,87.00
CS3699,26/10/2011,47.00
CS2553,06/08/2011,99.00
CS3717,12/07/2012,68.00
CS2411,29/08/2013,84.00
CS5584,16/04/2014,75.00
CS5893,29/10/2013,50.00
CS5187,18/02/2012,87.00
CS3761,12/02/2015,91.00
CS1294,29/06/2012,39.00
CS3403,05/08/2012,63.00
CS2184,11/08/2012,37.00
CS2720,20/11/2014,65.00
CS3829,03/07/2013,42.00
CS5796,02/06/2012,51.00
CS6013,24/11/2012,79.00
CS2840,03/12/2014,103.00
CS1168,14/01/2014,57.00
CS5713,27/11/2013,57.00
CS4587,18/02/2012,47.00
CS3793,12/04/2012,43.00
CS5195,30/06/2013,41.00
CS2795,31/01/2012,52.00
CS3358,17/04/2014,49.00
CS4468,19/02/2015,52.00
CS4321,25/03/2014,58.00
CS5783,07/03/2013,69.00
CS4253,31/05/2011,52.00
CS5703,11/02/2012,38.00
CS5601,08/08/2014,45.00
CS4263,15/07/2014,60.00
CS4598,23/07/2012,65.00
CS6059,06/02/2012,42.00
CS4784,02/10/2012,46.00
CS2029,12/07/2011,43.00
CS1704,14/07/2014,89.00
CS5409,05/01/2015,85.00
CS3049,03/04/2012,48.00
CS4097,10/07/2012,56.00
CS4513,30/10/2013,52.00
CS4989,27/07/2014,63.00
CS4618,28/01/2013,96.00
CS2205,21/12/2011,68.00
CS4177,30/08/2014,68.00
CS2781,28/01/2013,96.00
CS1996,29/07/2014,93.00
CS5070,24/05/2012,46.00
CS4179,29/02/2012,92.00
CS1836,09/08/2011,81.00
CS2368,08/09/2014,40.00
CS1535,04/02/2012,92.00
CS5155,19/03/2014,83.00
CS3180,20/06/2012,49.00
CS3580,16/04/2012,101.00
CS2999,18/08/2013,43.00
CS4045,30/04/2012,58.00
CS3723,01/10/2013,98.00
CS2681,12/04/2012,39.00
CS5193,23/01/2015,37.00
CS2146,17/10/2014,41.00
CS3215,05/10/2012,76.00
CS5413,21/03/2014,80.00
CS5612,04/12/2013,103.00
CS1172,18/05/2011,96.00
CS3815,15/10/2012,74.00
CS6033,04/10/2012,36.00
CS1113,20/04/2013,65.00
CS3876,04/10/2014,68.00
CS2418,19/12/2013,66.00
CS5527,12/06/2014,47.00
CS4751,09/05/2013,80.00
CS5487,15/11/2013,37.00
CS1424,20/11/2011,54.00
CS1895,17/10/2014,54.00
CS1368,29/05/2013,104.00
CS5378,20/03/2013,68.00
CS2534,29/03/2013,63.00
CS2001,28/05/2013,43.00
CS1118,18/05/2011,43.00
CS1321,15/09/2011,90.00
CS3830,13/11/2014,79.00
CS2351,21/05/2012,46.00
CS2170,16/07/2011,62.00
CS6062,20/10/2012,62.00
CS4811,21/06/2013,48.00
CS3249,27/09/2011,100.00
CS1276,28/06/2014,81.00
CS5986,13/07/2011,60.00
CS2071,12/08/2012,57.00
CS5495,28/06/2014,104.00
CS5487,24/07/2011,94.00
CS2739,19/10/2011,75.00
CS3474,03/05/2013,101.00
CS5538,25/01/2015,44.00
CS5797,24/04/2012,99.00
CS6027,13/09/2012,85.00
CS4220,25/10/2013,50.00
CS4437,09/08/2014,105.00
CS3735,04/08/2012,76.00
CS1431,17/04/2014,55.00
CS4943,21/11/2011,83.00
CS1870,21/12/2014,59.00
CS1394,29/06/2011,48.00
CS5474,13/10/2011,63.00
CS1879,05/03/2014,35.00
CS3087,12/12/2013,64.00
CS4702,17/01/2012,66.00
CS3814,06/11/2012,50.00
CS3322,25/03/2012,55.00
CS3087,14/09/2012,51.00
CS4808,22/10/2012,49.00
CS1693,24/05/2014,90.00
CS5285,16/12/2012,60.00
CS1164,26/01/2013,77.00
CS5750,30/10/2013,68.00
CS3769,18/12/2011,69.00
CS4240,23/08/2011,102.00
CS1929,01/08/2014,87.00
CS5759,24/06/2013,40.00
CS3150,22/06/2012,79.00
CS5795,19/09/2012,60.00
CS5203,10/03/2013,79.00
CS5653,10/02/2013,80.00
CS2960,04/12/2011,40.00
CS2127,10/09/2013,74.00
CS1985,16/07/2011,61.00
CS3081,27/10/2013,77.00
CS2504,26/12/2011,92.00
CS1376,10/02/2015,67.00
CS1189,22/02/2014,98.00
CS5674,19/06/2014,52.00
CS3815,13/04/2012,82.00
CS1508,27/11/2011,71.00
CS3819,31/12/2011,101.00
CS3806,22/10/2011,104.00
CS2633,02/03/2013,68.00
CS4950,07/06/2014,78.00
CS2197,13/06/2012,80.00
CS1992,23/01/2014,68.00
CS2870,02/04/2014,92.00
CS3572,01/09/2013,86.00
CS1147,02/11/2011,44.00
CS1763,16/10/2013,42.00
CS3497,11/11/2011,73.00
CS1439,22/12/2011,67.00
CS1866,09/08/2013,92.00
CS3141,09/04/2012,69.00
CS3475,07/12/2013,68.00
CS5834,26/07/2012,55.00
CS4575,18/02/2014,49.00
CS1786,10/01/2014,54.00
CS5917,28/02/2012,78.00
CS2075,19/03/2014,95.00
CS5763,19/02/2014,49.00
CS5457,22/01/2015,36.00
CS1404,25/05/2014,95.00
CS2695,08/08/2014,100.00
CS2477,17/02/2013,81.00
CS5568,16/04/2014,91.00
CS2048,10/01/2015,42.00
CS3453,02/01/2013,81.00
CS4507,03/09/2011,78.00
CS2870,20/12/2012,92.00
CS3298,02/12/2012,96.00
CS4374,04/08/2013,57.00
CS5251,16/10/2011,73.00
CS4818,27/05/2014,96.00
CS2788,01/11/2011,62.00
CS2233,02/11/2014,77.00
CS5290,24/06/2011,39.00
CS1134,08/04/2013,66.00
CS2729,16/09/2012,64.00
CS5290,03/11/2012,44.00
CS3431,04/09/2011,67.00
CS2455,25/11/2011,37.00
CS2898,10/02/2015,61.00
CS4336,08/03/2014,69.00
CS3871,09/08/2013,49.00
CS1849,14/08/2013,102.00
CS5231,07/02/2012,52.00
CS4496,08/09/2014,58.00
CS1350,14/10/2011,77.00
CS3050,15/12/2013,102.00
CS1991,13/03/2015,101.00
CS3706,24/08/2011,105.00
CS4318,17/08/2012,38.00
CS2284,18/11/2012,86.00
CS4227,15/11/2014,35.00
CS4301,27/03/2012,102.00
CS4734,11/12/2012,85.00
CS1241,05/10/2013,41.00
CS3189,30/07/2013,77.00
CS2611,02/10/2013,95.00
CS4955,24/06/2013,50.00
CS3427,17/01/2014,103.00
CS2800,24/01/2012,57.00
CS4970,01/05/2013,64.00
CS5507,24/10/2014,101.00
CS4252,24/12/2011,87.00
CS3480,08/04/2014,90.00
CS3927,29/04/2012,98.00
CS2858,18/05/2012,67.00
CS4165,24/05/2013,87.00
CS1223,08/01/2015,70.00
CS4087,11/01/2012,87.00
CS1598,27/01/2012,42.00
CS2047,15/09/2013,74.00
CS2851,30/09/2012,91.00
CS3357,30/11/2013,68.00
CS2928,03/05/2012,100.00
CS3908,15/07/2013,93.00
CS4303,06/10/2012,53.00
CS1429,22/03/2013,72.00
CS2303,12/06/2014,95.00
CS2679,22/05/2014,77.00
CS2978,19/01/2014,37.00
CS5713,13/06/2011,93.00
CS3535,30/09/2013,51.00
CS4829,10/10/2012,58.00
CS3697,25/11/2013,71.00
CS2671,18/05/2013,81.00
CS4198,09/09/2013,97.00
CS4942,30/01/2012,96.00
CS3068,03/02/2014,62.00
CS4193,23/06/2013,82.00
CS2956,15/03/2013,74.00
CS1431,09/04/2014,74.00
CS1744,30/11/2014,105.00
CS5846,07/01/2013,88.00
CS2416,29/05/2013,98.00
CS3906,08/11/2013,93.00
CS1931,17/02/2012,59.00
CS4322,19/09/2012,86.00
CS5325,31/05/2011,89.00
CS3907,14/11/2014,98.00
CS5906,04/11/2013,39.00
CS2271,08/06/2011,69.00
CS1528,05/01/2012,81.00
CS2444,25/12/2013,68.00
CS2743,11/06/2013,105.00
CS2358,26/11/2012,101.00
CS2658,21/08/2011,79.00
CS1509,05/12/2013,70.00
CS3241,12/12/2011,90.00
CS5914,17/02/2012,52.00
CS2428,20/05/2011,51.00
CS2404,14/12/2014,50.00
CS5425,23/08/2014,55.00
CS2364,16/12/2013,97.00
CS2735,08/10/2011,54.00
CS4979,14/08/2011,94.00
CS1832,29/04/2013,85.00
CS4087,18/06/2013,96.00
CS3449,04/11/2011,56.00
CS4949,01/11/2014,52.00
CS3983,05/04/2013,86.00
CS4778,19/05/2012,41.00
CS5026,01/08/2014,76.00
CS4668,04/09/2013,44.00
CS1726,25/01/2015,77.00
CS5528,06/06/2012,104.00
CS2787,13/07/2014,59.00
CS3444,05/08/2012,69.00
CS4988,16/05/2014,82.00
CS2480,03/03/2013,69.00
CS3673,12/08/2013,60.00
CS4038,21/01/2012,87.00
CS4626,20/11/2011,76.00
CS5431,18/12/2011,50.00
CS1812,20/04/2012,75.00
CS2582,17/03/2012,74.00
CS5739,11/11/2012,94.00
CS2100,03/05/2014,87.00
CS1476,07/10/2013,49.00
CS6057,27/11/2011,52.00
CS4598,05/12/2014,52.00
CS1439,27/07/2011,36.00
CS4073,05/09/2012,59.00
CS2061,24/09/2011,74.00
CS5420,28/02/2013,44.00
CS3162,28/11/2011,54.00
CS2659,24/01/2014,103.00
CS5445,17/04/2014,98.00
CS2581,12/12/2013,80.00
CS5845,24/05/2012,89.00
CS4717,08/10/2014,49.00
CS2388,29/07/2011,58.00
CS3640,01/12/2013,66.00
CS5352,14/01/2013,55.00
CS5666,28/11/2013,73.00
CS1996,29/03/2013,87.00
CS5739,17/05/2014,59.00
CS3796,10/11/2012,86.00
CS1393,01/11/2014,92.00
CS2489,25/10/2013,104.00
CS3889,23/02/2012,46.00
CS2253,23/08/2012,67.00
CS5399,26/04/2012,87.00
CS1477,20/08/2013,63.00
CS4302,08/07/2013,81.00
CS6002,13/10/2012,96.00
CS1624,11/02/2012,60.00
CS3649,29/06/2013,102.00
CS3963,02/06/2013,73.00
CS4160,14/08/2011,62.00
CS3938,13/10/2011,64.00
CS5097,17/10/2011,81.00
CS3679,26/06/2013,72.00
CS5998,06/11/2012,64.00
CS4834,08/08/2011,86.00
CS1704,03/01/2012,48.00
CS2595,06/08/2012,60.00
CS4425,26/08/2014,62.00
CS3792,07/07/2012,68.00
CS3686,19/05/2011,40.00
CS4115,27/11/2011,35.00
CS5945,05/03/2015,78.00
CS5269,26/12/2011,36.00
CS3424,04/11/2011,50.00
CS2723,05/12/2011,58.00
CS1783,01/11/2013,95.00
CS3254,19/08/2014,94.00
CS4830,05/09/2014,80.00
CS3287,04/11/2011,39.00
CS3652,04/12/2014,39.00
CS3504,27/08/2014,74.00
CS3498,24/04/2014,75.00
CS2226,05/10/2014,82.00
CS3107,24/07/2013,43.00
CS3057,23/09/2011,99.00
CS3136,23/11/2013,82.00
CS4410,26/05/2014,65.00
CS5024,28/12/2013,41.00
CS1672,29/09/2011,56.00
CS2713,01/07/2012,36.00
CS4673,23/11/2013,60.00
CS4333,04/08/2013,70.00
CS4345,04/11/2011,72.00
CS2242,17/10/2014,56.00
CS2504,17/10/2012,102.00
CS2512,22/08/2011,102.00
CS5255,21/08/2013,79.00
CS3448,06/03/2013,68.00
CS1220,10/08/2012,60.00
CS5513,03/10/2011,42.00
CS2361,30/07/2012,58.00
CS5908,30/04/2014,47.00
CS2402,12/04/2014,60.00
CS2295,05/11/2011,65.00
CS4982,18/09/2013,48.00
CS1412,10/01/2012,93.00
CS4710,28/07/2012,102.00
CS2544,14/12/2012,77.00
CS5567,30/08/2011,39.00
CS2713,19/02/2015,40.00
CS5867,28/09/2013,59.00
CS1371,16/03/2014,78.00
CS4140,19/12/2011,51.00
CS3961,10/05/2012,59.00
CS5122,29/10/2013,52.00
CS2166,20/01/2014,75.00
CS4486,25/01/2013,54.00
CS2039,21/08/2011,83.00
CS2870,06/06/2012,49.00
CS5882,19/01/2014,84.00
CS2502,18/07/2013,79.00
CS1468,29/01/2012,69.00
CS1771,09/02/2012,62.00
CS1364,15/07/2011,50.00
CS5784,24/09/2013,96.00
CS2552,25/02/2015,57.00
CS1805,04/05/2013,48.00
CS2644,15/11/2014,66.00
CS5155,30/06/2012,50.00
CS3779,18/12/2014,39.00
CS2777,26/07/2014,50.00
CS1449,05/07/2014,97.00
CS4725,11/03/2013,92.00
CS2359,04/09/2013,61.00
CS4651,28/05/2012,59.00
CS2004,27/08/2012,68.00
CS1313,06/03/2014,43.00
CS5303,09/06/2012,41.00
CS5203,27/08/2012,38.00
CS6011,24/04/2014,88.00
CS4230,16/03/2015,54.00
CS3480,26/05/2012,64.00
CS5895,08/03/2012,76.00
CS3989,29/09/2013,96.00
CS3989,17/10/2014,67.00
CS5942,14/09/2011,91.00
CS2732,20/06/2011,38.00
CS5762,28/02/2012,36.00
CS4521,21/01/2014,59.00
CS1920,23/09/2011,73.00
CS5424,20/03/2014,77.00
CS5414,29/05/2013,75.00
CS3126,28/08/2012,89.00
CS3077,22/07/2011,55.00
CS1691,02/07/2014,56.00
CS1233,27/07/2013,104.00
CS4222,26/04/2012,77.00
CS2783,17/04/2012,55.00
CS4987,05/02/2015,81.00
CS2695,25/02/2013,48.00
CS2111,29/07/2011,58.00
CS4687,24/01/2014,83.00
CS1674,07/09/2011,88.00
CS1141,09/07/2014,54.00
CS2788,04/08/2012,51.00
CS6002,25/07/2011,68.00
CS2106,03/10/2014,81.00
CS6064,06/10/2013,97.00
CS1988,27/04/2012,69.00
CS1662,26/12/2013,49.00
CS4028,25/10/2012,50.00
CS5083,05/10/2013,79.00
CS2955,15/04/2014,50.00
CS4706,22/01/2012,91.00
CS4076,27/05/2014,77.00
CS6030,31/12/2014,54.00
CS3940,29/09/2014,42.00
CS4732,30/03/2014,88.00
CS3156,12/07/2012,69.00
CS4344,30/03/2013,64.00
CS4610,09/02/2014,37.00
CS2997,21/11/2013,60.00
CS5079,20/01/2015,57.00
CS3781,21/06/2012,51.00
CS3134,03/06/2011,43.00
CS5736,16/10/2014,41.00
CS4043,07/01/2012,59.00
CS3341,20/05/2014,105.00
CS3521,20/06/2012,98.00
CS2832,07/10/2014,35.00
CS3126,09/07/2013,100.00
CS2356,16/04/2013,56.00
CS5535,06/09/2011,90.00
CS1123,02/09/2011,68.00
CS5524,17/11/2012,84.00
CS2751,10/10/2014,47.00
CS4002,07/02/2013,73.00
CS1323,11/03/2014,45.00
CS5132,22/12/2011,53.00
CS3892,24/10/2011,38.00
CS4738,27/06/2011,54.00
CS5409,19/07/2011,40.00
CS1406,02/03/2015,91.00
CS2719,17/10/2013,46.00
CS4354,12/04/2012,54.00
CS3309,21/08/2012,41.00
CS4985,23/09/2014,101.00
CS2674,15/06/2014,59.00
CS3142,24/12/2012,65.00
CS5906,23/12/2012,85.00
CS3832,10/02/2013,54.00
CS2519,16/05/2012,100.00
CS3984,13/11/2011,90.00
CS2151,01/10/2014,84.00
CS4616,07/01/2014,62.00
CS5156,30/12/2013,61.00
CS1144,24/02/2014,43.00
CS2950,07/06/2012,67.00
CS1706,01/02/2014,62.00
CS2725,20/02/2013,98.00
CS5697,12/03/2014,73.00
CS1531,26/09/2013,48.00
CS3355,28/12/2011,55.00
CS2126,18/08/2011,102.00
CS2025,11/11/2011,96.00
CS1698,10/01/2013,104.00
CS2662,12/10/2014,90.00
CS1650,30/11/2013,81.00
CS1405,03/08/2011,90.00
CS1696,07/11/2014,85.00
CS6021,05/01/2013,76.00
CS4026,15/12/2011,85.00
CS4431,13/04/2014,40.00
CS4982,27/08/2014,51.00
CS4271,31/12/2012,44.00
CS1949,06/08/2012,83.00
CS3328,24/08/2012,91.00
CS4647,07/08/2011,100.00
CS4181,22/12/2012,51.00
CS2821,18/05/2011,86.00
CS2242,09/02/2012,43.00
CS2831,07/12/2013,87.00
CS2153,08/12/2014,86.00
CS3923,08/07/2011,66.00
CS2116,14/09/2012,99.00
CS3105,05/12/2011,53.00
CS3884,30/08/2012,72.00
CS2341,02/03/2012,64.00
CS3193,04/12/2014,37.00
CS5911,18/05/2014,64.00
CS4647,10/01/2012,58.00
CS2419,17/05/2011,43.00
CS3649,04/12/2011,53.00
CS2080,08/01/2015,61.00
CS1182,08/01/2014,90.00
CS1381,15/02/2012,55.00
CS2249,01/11/2012,46.00
CS6025,06/08/2013,80.00
CS5830,21/02/2013,105.00
CS4393,28/01/2014,78.00
CS2447,18/04/2012,98.00
CS2051,06/06/2011,71.00
CS5171,19/04/2013,86.00
CS3298,26/05/2014,46.00
CS3013,15/06/2014,97.00
CS2978,13/03/2014,47.00
CS1699,06/12/2014,83.00
CS5928,28/11/2014,51.00
CS2112,27/04/2012,35.00
CS4037,08/09/2012,41.00
CS1243,11/09/2012,95.00
CS5203,25/02/2014,103.00
CS5746,15/10/2014,101.00
CS2100,28/06/2014,42.00
CS4721,07/12/2013,46.00
CS3184,16/03/2012,98.00
CS5897,18/07/2014,70.00
CS1821,08/03/2012,68.00
CS4000,28/11/2014,53.00
CS2804,16/10/2013,48.00
CS3834,02/08/2013,70.00
CS3091,14/04/2014,43.00
CS2123,04/03/2013,45.00
CS2232,20/06/2011,48.00
CS2812,25/01/2014,104.00
CS3316,14/01/2012,90.00
CS1667,27/07/2013,94.00
CS4175,08/03/2013,46.00
CS4855,04/05/2014,79.00
CS1751,26/01/2015,89.00
CS5990,19/06/2013,68.00
CS5154,24/07/2012,96.00
CS2371,23/08/2011,35.00
CS3423,18/04/2012,97.00
CS2073,26/10/2013,71.00
CS2745,30/08/2011,43.00
CS5892,21/12/2014,73.00
CS1288,12/05/2014,72.00
