id,x,tx,T,predict
CS4705,12,1270,1288,4.299646147804247
CS3391,18,1272,1312,4.824617219457479
CS2373,25,1233,1312,5.467369581701078
CS2967,19,1260,1298,4.933815542175061
CS1411,15,1254,1305,4.557176952178204
CS5453,18,1282,1288,4.853923244962121
CS5351,19,1262,1312,4.916438985492274
CS1383,24,1272,1312,5.375547815666272
CS2374,19,1221,1287,4.9475549604251885
CS1622,17,1275,1296,4.751922243227968
CS3506,13,1197,1317,4.36002420951809
CS6039,22,1236,1290,5.220798598234604
CS2691,15,1080,1297,4.566383155561487
CS6095,17,1053,1315,4.729226308943229
CS6058,19,1218,1287,4.9475549604251885
CS1267,25,1266,1301,5.482541040901274
CS6087,21,1302,1302,5.112944973372668
CS3767,19,1218,1294,4.938802856194644
CS4015,17,1298,1301,4.7459285354379785
CS2274,16,1171,1311,4.642141494593942
CS3751,19,1267,1319,4.907796525737947
CS6100,16,1248,1312,4.640973687387871
CS2961,27,1108,1307,5.658130093190011
CS2592,17,1198,1288,4.761543728769145
CS1427,13,1290,1294,4.385366189910324
CS2011,13,872,1312,4.3655083892834625
CS3954,20,1289,1324,4.99318732866699
CS1995,22,1198,1290,5.220798598234604
CS4925,20,1281,1293,5.0323140207102135
CS4219,22,1264,1322,5.17887596750321
CS2473,16,1214,1283,4.675080399774719
CS4809,18,1113,1298,4.841669243256413
CS2599,25,1178,1294,5.492239522478948
CS1725,24,1187,1305,5.385030668221761
CS1940,24,1136,1313,5.374195848121644
CS1883,13,1201,1281,4.399820658864657
CS3405,10,1114,1289,4.113845923374192
CS4940,12,1303,1310,4.275837938266582
CS1784,14,1280,1324,4.443914874926243
CS5897,23,1281,1283,5.322556376378519
CS2123,20,1259,1286,5.041234095247998
CS1745,19,1274,1318,4.90902930209444
CS5795,15,1215,1308,4.553734188917778
CS3185,12,1220,1298,4.288791449744519
CS1809,18,1281,1312,4.824617219457479
CS3666,18,1233,1306,4.831910499820473
CS4840,11,943,1290,4.205138036447801
CS4905,21,1286,1298,5.11810814001236
CS2037,23,1144,1309,5.287716686489935
CS4106,19,1198,1290,4.9438002632018465
CS5562,14,1282,1289,4.483270488796457
CS1295,18,1230,1281,4.862538018571378
CS2408,7,1241,1286,3.839692177281357
CS4310,19,1233,1297,4.935061426135092
CS1588,21,1271,1324,5.084732737623782
CS3081,20,1297,1313,5.007001157858985
CS3533,16,1293,1293,4.663262980001191
CS6010,15,1253,1318,4.542295785120048
CS4419,15,934,1309,4.552587756814925
CS5619,14,1165,1283,4.490087263602206
CS3515,23,1151,1314,5.2810689697446085
CS2750,15,1243,1296,4.567536546982548
CS3531,20,1249,1307,5.014568237986172
CS2646,14,1298,1300,4.4708266769989535
CS3099,16,1256,1290,4.66680192816908
CS1277,16,1287,1300,4.655026270393563
CS5026,29,1207,1309,5.839063383746174
CS1179,27,1305,1306,5.6595556407938545
CS4022,22,1289,1320,5.181476397274144
CS1822,11,1137,1313,4.180813104767994
CS3569,20,1236,1287,5.039957863290663
CS3169,12,1173,1286,4.301823684191609
CS5975,14,1246,1302,4.468571583659761
CS1546,17,1175,1299,4.748324203238054
CS4700,15,1246,1315,4.545721268026505
CS2247,13,1193,1319,4.3578343938015935
CS5056,16,1245,1292,4.6644420328686955
CS5433,18,1240,1320,4.814927025423432
CS3487,8,1046,1316,3.9024726338585625
CS5263,20,1273,1299,5.024693329056788
CS4516,20,1157,1284,5.043788499170908
CS4723,21,1279,1307,5.106505645872431
CS4286,11,1235,1296,4.1987651544917055
CS5705,12,1034,1293,4.294211939292165
CS1925,24,1264,1324,5.359368964494156
CS3214,20,1286,1288,5.038682277348076
CS1686,22,1284,1294,5.2155211893367985
CS4105,11,1322,1323,4.170324604415846
CS3838,17,1202,1282,4.768785450842184
CS3055,19,1302,1309,4.920152221652437
CS1288,16,1121,1297,4.658552723204888
CS2746,12,1150,1318,4.267245647389248
CS4929,21,1289,1303,5.111655808996668
CS4300,16,1154,1281,4.67745107468869
CS5522,26,1303,1313,5.557793193252966
CS5529,16,1295,1325,4.6258454875879575
CS5574,19,1221,1289,4.9450511955742895
CS2973,18,1190,1301,4.838005098620898
CS5993,14,1228,1316,4.452849404674718
CS2014,9,1176,1325,3.985188307694611
CS2998,18,1293,1302,4.8367849492099975
CS4916,19,1274,1290,4.9438002632018465
CS5180,9,1154,1285,4.0255641444422965
CS2412,14,1197,1302,4.468571583659761
CS3508,17,1136,1285,4.765161838455865
CS2292,22,1255,1311,5.193210721349618
CS3453,23,1297,1297,5.303739696708697
CS5673,15,1268,1286,4.57910258833775
CS3316,14,1064,1293,4.478737459646676
CS2055,26,1264,1281,5.60288579410212
CS3869,21,1162,1301,5.114234788169633
CS5126,21,1164,1295,5.121987363398658
CS2423,17,1236,1319,4.724475815092495
CS5368,11,1170,1290,4.205138036447801
CS3528,20,1250,1309,5.012043337861808
CS1190,16,1183,1298,4.657376645419115
CS4727,19,1250,1292,4.941300296160875
CS4819,19,1261,1293,4.940051260532956
CS3044,20,1163,1301,5.022158224986721
CS2894,17,1314,1316,4.728037790082786
CS4367,11,1264,1286,4.209397382809554
CS4130,20,1106,1284,5.043788499170908
CS3122,21,1250,1322,5.087284614612955
CS3089,13,1274,1312,4.3655083892834625
CS5622,15,1128,1319,4.541155104447046
CS2433,28,1306,1307,5.750067501076265
CS1142,21,1224,1310,5.10264982889748
CS2112,17,1232,1290,4.759134706513336
CS5820,14,960,1291,4.481002827806984
CS2968,22,1175,1299,5.208939412935945
CS4137,15,1269,1291,4.573312254957058
CS3795,21,1311,1313,5.098799830424646
CS1208,11,1280,1287,4.208331737501375
CS2506,18,1309,1313,4.823403812727656
CS4524,20,1253,1306,5.0158316422590055
CS3367,13,1272,1298,4.380937748663168
CS4750,17,1180,1303,4.743535283787201
CS1363,23,1179,1305,5.293046921994706
CS3696,20,1165,1295,5.029771223033131
CS5434,14,1256,1305,4.465193205951142
CS5347,23,1224,1322,5.27046732039347
CS2035,17,1314,1324,4.7185511017966135
CS4525,22,1253,1316,5.186685099096234
CS1452,14,1276,1309,4.460696640605553
CS2313,20,1296,1297,5.027230993778493
CS2334,16,1288,1289,4.667982771507589
CS3490,16,1192,1321,4.630489803108557
CS5294,13,1267,1286,4.394249985573652
CS5151,17,1291,1319,4.724475815092495
CS4470,23,1283,1286,5.318512999394139
CS5254,22,1281,1291,5.2194782450075685
CS1332,28,1239,1294,5.768957855621099
CS5274,17,1280,1291,4.757931109257206
CS5301,18,1273,1301,4.838005098620898
CS2145,16,1300,1312,4.640973687387871
CS4897,27,1296,1317,5.6439140157942616
CS4304,18,1061,1306,4.831910499820473
CS5093,24,1260,1296,5.397272180086929
CS3623,19,1246,1321,4.905332829572827
CS3507,13,1259,1322,4.354553791490909
CS5356,18,1301,1313,4.823403812727656
CS4247,16,1302,1307,4.646818606441115
CS3918,25,1300,1307,5.474255277417487
CS2277,23,1136,1314,5.2810689697446085
CS4285,18,1130,1290,4.8514674848575865
CS3210,22,1284,1293,5.216839541064725
CS2204,16,1115,1288,4.669164212576162
CS3742,19,1284,1315,4.912731349859958
CS4973,22,1318,1319,5.182777591706131
CS4556,14,1258,1293,4.478737459646676
CS1426,18,1236,1285,4.85761155020756
CS3179,22,1276,1309,5.195825570280557
CS3631,20,1319,1325,4.9919353046698625
CS3029,22,1267,1317,5.185381942124203
CS3331,15,1106,1295,4.5686905212055215
CS2929,20,1237,1308,5.013305470013971
CS1820,23,1245,1305,5.293046921994706
CS3008,21,1308,1314,5.097517788325068
CS1816,19,1062,1300,4.931325660485481
CS3974,16,1265,1299,4.6562011612984735
CS2777,19,1164,1322,4.904101908832451
CS4543,21,1228,1288,5.131061793541057
CS4808,22,1291,1311,5.193210721349618
CS2721,21,1225,1324,5.084732737623782
CS4902,14,1234,1302,4.468571583659761
CS5556,17,1278,1322,4.720919203051933
CS1163,16,1293,1320,4.6316523394980775
CS5949,17,1200,1290,4.759134706513336
CS2633,18,1271,1306,4.831910499820473
CS2880,19,1283,1287,4.9475549604251885
CS4963,16,1299,1305,4.649160698405266
CS4776,19,1288,1316,4.911496713688168
CS5027,19,1304,1318,4.90902930209444
CS5131,28,1256,1309,5.747172267536796
CS1371,21,1240,1324,5.084732737623782
CS2490,20,1269,1285,5.042510973710953
CS4792,17,1008,1308,4.737562701356255
CS4636,15,1289,1307,4.55488119855485
CS1590,15,1226,1305,4.557176952178204
CS5074,14,1284,1295,4.476474380839997
CS3110,18,1248,1294,4.846563411813922
CS5603,20,1192,1322,4.995693261722705
CS1707,20,1293,1325,4.9919353046698625
CS5737,17,1245,1290,4.759134706513336
CS5058,16,1232,1290,4.66680192816908
CS3062,19,1304,1317,4.910262697922168
CS3358,22,1063,1319,5.182777591706131
CS3550,18,1271,1324,4.810096510753409
CS4936,23,1225,1285,5.319860108966028
CS3848,22,1174,1324,5.176278146580571
CS1612,23,1253,1321,5.2717901981918445
CS5386,20,1163,1292,5.033586383924926
CS2812,13,1210,1289,4.39091434744089
CS2244,17,1211,1286,4.763955191101852
CS3199,22,1244,1307,5.198443053758702
CS5068,20,1229,1283,5.045066672119748
CS3127,21,1286,1302,5.112944973372668
CS2297,17,1163,1310,4.735177877505971
CS4079,13,1296,1309,4.368805524396173
CS3103,14,1128,1288,4.484405180190203
CS1377,17,1218,1286,4.763955191101852
CS2811,16,1255,1323,4.628166480218326
CS2991,18,1302,1304,4.834346495794311
CS5220,19,1202,1289,4.9450511955742895
CS1338,15,1295,1315,4.545721268026505
CS1429,17,1226,1283,4.767576967860977
CS2516,14,1210,1317,4.451730624252099
CS4501,17,1247,1289,4.760338912863155
CS3131,24,1297,1302,5.389104997535341
CS2654,14,1144,1289,4.483270488796457
CS4368,10,1146,1311,4.091072267838257
CS1726,20,1262,1296,5.028500787596096
CS1952,17,1287,1308,4.737562701356255
CS5928,28,1281,1291,5.773334807907995
CS5314,13,1300,1323,4.353461354736837
CS5792,26,1272,1301,5.574617604084189
CS5346,18,1284,1323,4.811303230539316
CS4345,21,1154,1285,5.134960685462638
CS5893,17,1109,1282,4.768785450842184
CS3596,20,1289,1312,5.008260751527076
CS3565,11,1153,1318,4.175562268145648
CS1828,14,1270,1297,4.474213587918089
CS2045,17,1244,1291,4.757931109257206
CS3519,19,1290,1309,4.920152221652437
CS4559,10,1150,1283,4.1201009912571696
CS3718,19,1272,1299,4.932570287117214
CS2667,12,1244,1313,4.272611777333658
CS5339,15,1260,1290,4.574469149824824
CS4442,21,1208,1285,5.134960685462638
CS3644,16,1266,1311,4.642141494593942
CS4207,24,1262,1299,5.393185496815108
CS2367,18,1306,1312,4.824617219457479
CS2028,13,1311,1318,4.358929026632847
CS6029,17,1250,1319,4.724475815092495
CS5272,18,1223,1314,4.822191016195755
CS3267,18,1119,1314,4.822191016195755
CS5819,16,1250,1299,4.6562011612984735
CS3868,22,1177,1319,5.182777591706131
CS5681,16,1255,1288,4.669164212576162
CS4508,16,1312,1323,4.628166480218326
CS5959,17,1311,1319,4.724475815092495
CS5155,23,1231,1281,5.3252553782781
CS2625,24,1257,1303,5.387746202903764
CS1435,22,1293,1315,5.187988911235045
CS5894,22,1164,1289,5.22211961964098
CS1167,15,1273,1317,4.543437038986113
CS5317,13,1209,1307,4.371006382782319
CS5365,18,1312,1316,4.819767251885476
CS5245,18,1254,1317,4.818556283188153
CS1112,13,1268,1295,4.384258240474474
CS4011,22,1221,1316,5.186685099096234
CS4165,20,1297,1325,4.9919353046698625
CS2327,23,1305,1317,5.277088356858213
CS3880,21,1195,1289,5.129763478285416
CS4576,13,1226,1319,4.3578343938015935
CS3285,20,1167,1298,5.025961841093709
CS4660,31,1253,1300,6.036523220853127
CS1877,24,1269,1286,5.41093930077618
CS2078,18,1290,1297,4.842891858491687
CS2928,16,1226,1291,4.665621682107132
CS4424,37,1313,1316,6.562627026136514
CS1875,16,1281,1301,4.653851972255068
CS1854,21,1264,1298,5.11810814001236
CS1803,20,1239,1291,5.034859390707423
CS3101,28,1279,1296,5.766043572577759
CS6064,21,1254,1292,5.125872471688982
CS3959,17,1261,1286,4.763955191101852
CS3909,27,1297,1316,5.645332408109683
CS3706,25,1288,1304,5.4783950262236925
CS6082,19,1260,1317,4.910262697922168
CS4252,24,1250,1300,5.391824643972007
CS1526,16,1187,1286,4.671528889719805
CS2453,18,1251,1290,4.8514674848575865
CS2394,16,1268,1286,4.671528889719805
CS3510,21,1268,1284,5.1362616331543345
CS4991,13,1180,1309,4.368805524396173
CS5047,17,1204,1285,4.765161838455865
CS1871,19,1232,1298,4.933815542175061
CS2063,15,1270,1314,4.5468642440664375
CS5537,17,1263,1289,4.760338912863155
CS4533,22,1242,1293,5.216839541064725
CS5179,13,1192,1310,4.3677059261144615
CS3483,28,1283,1324,5.725550600321322
CS1228,17,955,1283,4.767576967860977
CS1261,25,1284,1296,5.48946502820964
CS4852,21,1287,1308,5.105219726233201
CS4192,20,1312,1322,4.995693261722705
CS2733,22,1164,1291,5.2194782450075685
CS3935,20,1233,1319,4.999456881060673
CS4209,20,1261,1283,5.045066672119748
CS4583,27,1279,1290,5.68246248995587
CS2388,18,1056,1310,4.8270458653538455
CS1555,21,1276,1291,5.127168817857496
CS1565,16,1269,1314,4.638639834776206
CS5678,29,1273,1320,5.822937798012897
CS3813,23,1308,1321,5.2717901981918445
CS5790,18,1222,1310,4.8270458653538455
CS3455,20,1085,1301,5.022158224986721
CS4999,10,1283,1303,4.099324364670624
CS5573,23,1313,1325,5.266502667481297
CS1223,14,985,1281,4.4923641308060045
CS5031,21,1218,1312,5.100082517561879
CS2856,19,1223,1312,4.916438985492274
CS3355,27,1286,1306,5.6595556407938545
CS4217,15,1266,1295,4.5686905212055215
CS5168,17,1305,1317,4.726849868454136
CS5623,15,1296,1311,4.550296623467996
CS2760,13,1283,1314,4.363313062646889
CS3860,17,1183,1314,4.730415425485982
CS4794,19,1294,1304,4.9263534287128
CS5690,17,1283,1303,4.743535283787201
CS5053,17,1237,1288,4.761543728769145
CS2324,11,1258,1287,4.208331737501375
CS2848,17,1099,1302,4.744731607822436
CS2392,17,1226,1302,4.744731607822436
CS4614,14,1236,1288,4.484405180190203
CS5541,18,1271,1289,4.852695054218722
CS2964,20,1265,1286,5.041234095247998
CS3803,13,1019,1299,4.3798320354797315
CS4051,14,1131,1297,4.474213587918089
CS5917,17,1223,1308,4.737562701356255
CS4632,15,1155,1316,4.544578866477407
CS5602,23,1284,1294,5.307760633717515
CS5428,24,1240,1318,5.367446198312423
CS1525,13,1223,1320,4.356740310610035
CS1392,15,1245,1287,4.577943348963282
CS4724,16,1266,1281,4.67745107468869
CS4190,17,1233,1315,4.729226308943229
CS5483,20,1238,1319,4.999456881060673
CS4946,19,1306,1317,4.910262697922168
CS2372,20,1166,1291,5.034859390707423
CS3962,13,1159,1315,4.36221622710978
CS2578,23,1290,1293,5.309102301241978
CS3537,14,1034,1287,4.485540446097807
CS2877,21,1173,1309,5.10393445407118
CS1402,17,1263,1306,4.739949928601208
CS3136,22,1218,1302,5.204998314760223
CS1501,23,1313,1325,5.266502667481297
CS4187,20,1230,1318,5.000712681338043
CS3266,15,1113,1282,4.583745422703753
CS2422,16,1187,1310,4.64330988965809
CS5422,16,1125,1304,4.650332629957343
CS1372,18,1083,1286,4.856381492483899
CS1869,11,1057,1320,4.173465624684672
CS5092,16,1273,1284,4.673895963237211
CS2171,15,1284,1290,4.574469149824824
CS3329,17,1217,1305,4.741144444632333
CS3576,18,1282,1303,4.835565415089563
CS5144,13,1200,1282,4.398705394565315
CS2468,22,1296,1324,5.176278146580571
CS5312,16,1256,1297,4.658552723204888
CS5369,16,1292,1298,4.657376645419115
CS1939,18,1203,1305,4.833128190859394
CS2201,16,1084,1316,4.636308328280099
CS2868,18,1250,1295,4.845338942302092
CS5867,25,1269,1316,5.461873484504301
CS3292,19,1139,1289,4.9450511955742895
CS3258,19,1280,1306,4.923871071039735
CS5182,22,1236,1290,5.220798598234604
CS3599,18,1180,1307,4.830693422213646
CS4101,18,1258,1312,4.824617219457479
CS2156,13,1123,1304,4.374311831201884
CS4350,18,1271,1294,4.846563411813922
CS6017,26,1169,1285,5.597209244221111
CS4572,25,1301,1319,5.457758657674295
CS5912,19,1264,1315,4.912731349859958
CS3381,13,1228,1313,4.364410449899323
CS3306,12,1218,1287,4.300734640366855
CS4894,11,1305,1313,4.180813104767994
CS3683,18,1135,1303,4.835565415089563
CS5902,11,1126,1322,4.171371085710392
CS2712,18,1233,1311,4.825831236845839
CS5759,17,1266,1319,4.724475815092495
CS3170,17,1256,1318,4.725662543607248
CS2179,29,1305,1311,5.836124819231242
CS3387,11,1269,1286,4.209397382809554
CS5299,20,1322,1322,4.995693261722705
CS2366,16,1070,1300,4.655026270393563
CS5098,16,1292,1293,4.663262980001191
CS6007,12,1283,1301,4.285545719523416
CS3681,18,1253,1325,4.808890396128917
CS6046,19,1234,1292,4.941300296160875
CS5491,23,1181,1305,5.293046921994706
CS4012,22,1299,1316,5.186685099096234
CS1200,20,1212,1307,5.014568237986172
CS4523,14,1148,1295,4.476474380839997
CS2584,23,1289,1298,5.302400737849641
CS5957,17,1215,1302,4.744731607822436
CS5322,14,1156,1283,4.490087263602206
CS3677,10,1221,1287,4.1159288346359
CS3651,17,1216,1319,4.724475815092495
CS2296,20,1274,1300,5.023425457182783
CS3567,14,1244,1320,4.448377653572716
CS4413,17,1166,1306,4.739949928601208
CS5633,19,1265,1282,4.953825478980625
CS4136,23,1177,1317,5.277088356858213
CS4949,19,1291,1300,4.931325660485481
CS6105,23,1224,1283,5.322556376378519
CS2202,24,1253,1309,5.37960780269931
CS4797,19,1214,1317,4.910262697922168
CS4053,19,1246,1325,4.900412850399392
CS3588,21,1146,1321,5.088561513882339
CS1256,18,1150,1288,4.853923244962121
CS1544,17,1281,1285,4.765161838455865
CS3002,19,1220,1313,4.915202485293326
CS3474,16,1290,1299,4.6562011612984735
CS2557,14,1128,1301,4.469698845889247
CS1782,16,1283,1284,4.673895963237211
CS4423,10,1166,1289,4.113845923374192
CS4409,16,1302,1303,4.65150515248483
CS3102,13,1277,1317,4.36002420951809
CS5675,23,1243,1306,5.291713355916794
CS3619,22,1218,1307,5.198443053758702
CS1942,17,1274,1288,4.761543728769145
CS2591,20,1240,1321,4.99694717172758
CS4462,20,1154,1295,5.029771223033131
CS4036,12,1308,1323,4.261892979576344
CS5718,14,1202,1295,4.476474380839997
CS1756,17,1164,1324,4.7185511017966135
CS3347,18,1286,1296,4.84411509135068
CS1924,23,1262,1291,5.311787672157639
CS5640,14,1069,1312,4.4573301553182665
CS3353,22,1292,1294,5.2155211893367985
CS2495,15,1273,1309,4.552587756814925
CS3715,16,1290,1317,4.63514345372013
CS2522,18,1239,1325,4.808890396128917
CS3456,21,1298,1312,5.100082517561879
CS5201,17,1311,1315,4.729226308943229
CS4709,16,1240,1303,4.65150515248483
CS3204,17,1218,1281,4.769994546630034
CS1974,20,1195,1298,5.025961841093709
CS4179,22,1300,1301,5.206311351352543
CS4754,19,1196,1291,4.942549963557351
CS5045,11,1083,1308,4.186077164040821
CS2249,21,1210,1308,5.105219726233201
CS4796,17,1237,1315,4.729226308943229
CS3602,17,1179,1288,4.761543728769145
CS3369,23,1260,1289,5.314475760996546
CS4980,20,1251,1311,5.00952097909773
CS2286,14,992,1300,4.4708266769989535
CS5976,22,1249,1318,5.184079439825231
CS1503,23,1263,1311,5.285055592475574
CS3441,25,1281,1287,5.501972377618042
CS2903,16,1212,1290,4.66680192816908
CS5234,12,1245,1323,4.261892979576344
CS4747,9,1068,1301,4.009316029974674
CS4220,19,1161,1318,4.90902930209444
CS5980,16,1307,1317,4.63514345372013
CS3300,12,1300,1303,4.283384627275363
CS4466,19,1312,1322,4.904101908832451
CS3834,21,1288,1311,5.10136585022368
CS4467,20,1226,1312,5.008260751527076
CS3116,22,1271,1315,5.187988911235045
CS3202,19,1246,1324,4.901641919710199
CS3184,18,1118,1305,4.833128190859394
CS2019,17,1043,1303,4.743535283787201
CS2013,16,1252,1293,4.663262980001191
CS4548,13,1318,1320,4.356740310610035
CS1197,16,1226,1312,4.640973687387871
CS4267,22,1185,1311,5.193210721349618
CS4218,24,1243,1314,5.372844560454376
CS4070,26,1160,1303,5.571806465508495
CS1420,24,1289,1295,5.3986357844952275
CS4223,19,1168,1300,4.931325660485481
CS1285,20,1218,1317,5.001969112656182
CS5745,16,1207,1286,4.671528889719805
CS4323,19,1260,1300,4.931325660485481
CS4908,23,1211,1284,5.3212079011211735
CS2673,13,1211,1282,4.398705394565315
CS5722,16,1292,1299,4.6562011612984735
CS3773,17,1208,1323,4.719734855378818
CS1260,25,1210,1281,5.510342322160785
CS1989,16,1282,1320,4.6316523394980775
CS4128,16,1291,1314,4.638639834776206
CS2543,20,1256,1281,5.0476249624540666
CS1778,16,1206,1325,4.6258454875879575
CS4330,29,1237,1308,5.8405337759870966
CS3303,12,1280,1282,4.306185380496097
CS4910,17,1249,1311,4.733986365719896
CS5122,21,1297,1305,5.109079429540583
CS1432,17,1295,1302,4.744731607822436
CS3821,27,1281,1312,5.651013113770672
CS5002,9,1204,1281,4.029646771099273
CS1673,24,1274,1298,5.39454703676829
CS2248,13,1183,1286,4.394249985573652
CS2351,21,1194,1291,5.127168817857496
CS2936,10,1217,1323,4.078756229255348
CS1116,12,1155,1283,4.305094127429689
CS5767,16,1301,1308,4.6456484451370175
CS1793,13,1159,1308,4.369905676479302
CS3349,19,1288,1298,4.933815542175061
CS6042,16,1188,1293,4.663262980001191
CS1553,19,1209,1321,4.905332829572827
CS1721,19,1240,1303,4.927595546391933
CS5429,17,1298,1304,4.742339562875826
CS1534,18,1278,1305,4.833128190859394
CS1855,18,1274,1306,4.831910499820473
CS2511,16,1317,1322,4.629327850161686
CS5178,18,1274,1284,4.858842231204058
CS2231,15,1308,1317,4.543437038986113
CS2523,16,1291,1309,4.644478873024305
CS5869,14,1269,1318,4.450612405876448
CS3641,19,1306,1312,4.916438985492274
CS5870,20,1296,1316,5.00322617549086
CS4895,17,1116,1293,4.755525740178446
CS2695,22,1299,1324,5.176278146580571
CS3390,15,1045,1305,4.557176952178204
CS4874,20,1276,1302,5.020891631985111
CS3476,17,1306,1308,4.737562701356255
CS2213,21,1268,1325,5.083457758940342
CS5141,28,1307,1315,5.73850403398521
CS5950,24,1243,1319,5.366098302351566
CS2956,27,1283,1302,5.6652650216980005
CS3632,24,1288,1291,5.404097099307707
CS3086,20,1293,1300,5.023425457182783
CS4438,21,1309,1312,5.100082517561879
CS3847,19,936,1283,4.952570104033491
CS1139,17,1258,1294,4.754323967433205
CS1864,24,1266,1300,5.391824643972007
CS1391,23,1237,1324,5.267823555537367
CS1149,23,1273,1293,5.309102301241978
CS1113,16,1159,1314,4.638639834776206
CS4777,22,1270,1294,5.2155211893367985
CS1570,24,1256,1283,5.415052944464769
CS3655,19,1148,1319,4.907796525737947
CS4208,16,1292,1295,4.660906661571043
CS4735,16,1246,1308,4.6456484451370175
CS4536,18,1235,1298,4.841669243256413
CS5160,17,1259,1314,4.730415425485982
CS5024,17,1188,1310,4.735177877505971
CS3154,21,1268,1291,5.127168817857496
CS2114,14,1226,1298,4.473084047581819
CS2616,6,1107,1309,3.7255677109305156
CS4126,11,1233,1286,4.209397382809554
CS4096,18,1297,1325,4.808890396128917
CS3952,15,1174,1303,4.559475021182464
CS5341,18,1263,1298,4.841669243256413
CS6060,18,1233,1322,4.812510555942193
CS3733,19,1266,1284,4.951315365187483
CS1279,18,1265,1301,4.838005098620898
CS5933,20,1260,1315,5.004483870318326
CS1491,16,1298,1310,4.64330988965809
CS2776,26,1198,1284,5.59862730307146
CS3925,17,1103,1298,4.749522944337761
CS4689,12,1214,1295,4.292042100108954
CS1608,12,1246,1308,4.277991420260062
CS5276,24,1303,1307,5.382317869531221
CS4669,20,1294,1321,4.99694717172758
CS2347,16,1264,1294,4.662084523052481
CS3937,15,1233,1315,4.545721268026505
CS3819,26,1192,1288,5.592959374505942
CS3583,14,1253,1322,4.446145144381164
CS5270,19,1220,1313,4.915202485293326
CS2545,22,1116,1287,5.2247636690216135
CS5116,18,1199,1316,4.819767251885476
CS5540,13,1124,1289,4.39091434744089
CS2638,19,1324,1325,4.900412850399392
CS5517,14,1286,1294,4.477605634291041
CS2076,13,1081,1310,4.3677059261144615
CS2380,8,1257,1287,3.9311230289049393
CS2684,14,1293,1303,4.467444889880102
CS1184,24,1251,1289,5.406831902352107
CS4358,19,1236,1321,4.905332829572827
CS4675,20,1010,1290,5.036133041546095
CS5727,19,1201,1314,4.913966606905523
CS5449,20,1283,1318,5.000712681338043
CS4161,16,1211,1288,4.669164212576162
CS1861,18,1262,1312,4.824617219457479
CS2203,14,1271,1323,4.445029729897333
CS5419,22,1276,1284,5.22873476713776
CS4054,24,1239,1314,5.372844560454376
CS3218,19,1286,1321,4.905332829572827
CS5658,18,1297,1303,4.835565415089563
CS2331,22,1240,1306,5.199752784697537
CS2235,15,1212,1305,4.557176952178204
CS4633,19,1285,1319,4.907796525737947
CS5300,15,1264,1312,4.549151921353069
CS5387,19,1227,1287,4.9475549604251885
CS3614,17,1283,1308,4.737562701356255
CS3798,18,1295,1319,4.816136170415227
CS4592,16,1287,1322,4.629327850161686
CS2711,17,1209,1321,4.722104145263313
CS2913,20,1151,1290,5.036133041546095
CS3982,14,1146,1306,4.464068214943408
CS5765,14,1170,1284,4.48894969527036
CS5200,17,1198,1315,4.729226308943229
CS1760,18,1247,1304,4.834346495794311
CS4074,33,1286,1312,6.201943709979435
CS4475,20,1256,1304,5.018360361631274
CS1128,25,1317,1317,5.460501186326238
CS3885,26,1228,1311,5.5605902058534
CS3539,16,1201,1296,4.6597293951052565
CS4565,19,1220,1323,4.902871605699811
CS3580,18,940,1289,4.852695054218722
CS5631,14,1294,1313,4.456209122464989
CS5103,14,1208,1300,4.4708266769989535
CS1985,17,1301,1312,4.732795453422673
CS3698,12,1045,1291,4.296383973506836
CS5076,18,1289,1313,4.823403812727656
CS5605,16,1292,1297,4.658552723204888
CS3979,25,1253,1286,5.503365602158225
CS3452,20,1268,1310,5.010781841049601
CS2272,15,1206,1292,4.572155945104631
CS2912,19,1285,1295,4.937555082667616
CS2480,18,1277,1301,4.838005098620898
CS3862,18,1120,1300,4.839225863788179
CS5198,21,1287,1303,5.111655808996668
CS4613,18,1260,1288,4.853923244962121
CS3689,19,954,1303,4.927595546391933
CS1183,21,1226,1305,5.109079429540583
CS2966,17,1170,1288,4.761543728769145
CS4866,17,1135,1304,4.742339562875826
CS1412,19,1312,1322,4.904101908832451
CS5843,19,1278,1311,4.917676107971779
CS4805,16,1257,1303,4.65150515248483
CS4410,27,1277,1325,5.632592484563194
CS1448,14,1204,1303,4.467444889880102
CS3802,23,1301,1316,5.278414560898926
CS4131,20,1262,1284,5.043788499170908
CS1680,16,1297,1318,4.633979164363648
CS1369,23,1269,1296,5.3050793319642215
CS2087,13,1263,1289,4.39091434744089
CS3125,12,1247,1303,4.283384627275363
CS1547,19,1131,1288,4.946302761155102
CS3458,13,1219,1281,4.399820658864657
CS4521,21,1260,1281,5.1401684343954095
CS3766,6,1185,1288,3.7453690506463526
CS4593,19,1290,1321,4.905332829572827
CS5641,9,1263,1291,4.01945569205661
CS5380,14,1171,1289,4.483270488796457
CS5810,26,1252,1295,5.583068065226271
CS4456,21,1286,1301,5.114234788169633
CS1413,17,1081,1288,4.761543728769145
CS5262,14,1266,1318,4.450612405876448
CS4020,15,1142,1310,4.5514419018102155
CS5292,24,1225,1284,5.41368103510461
CS3156,23,1243,1297,5.303739696708697
CS3591,26,1260,1286,5.595791903540279
CS2395,21,1208,1293,5.124576780887471
CS5621,19,1276,1293,4.940051260532956
CS3956,19,1322,1323,4.902871605699811
CS3714,19,1204,1317,4.910262697922168
